Date,RECORD,SO2_Avg,NO_Avg,NO2_Avg,NOx_Avg,PM10_Avg,PM25_Avg,Line_Volts_Avg,Batt_Volt_Min,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Max,Temperature_(degC),Elev
2011-09-21 23:25:00,10208,11.11479,20.99459,31.95222,50.56667,182.4173,82.9231,226.4921,11.71635,3.323197,39.13719,8.348089,5.662161,325.6968,-19.65406
2011-09-21 23:30:00,10209,9.206239,5.164475,21.26417,24.02604,146.716,82.87861,226.3675,11.71649,3.272522,302.9564,35.86346,5.222971,325.7811,-12.94055
2011-09-21 23:35:00,10210,7.993713,3.951948,22.81352,23.93623,159.6722,82.87863,226.3352,11.7165,2.381982,271.1212,25.99422,4.675674,325.6662,36.08106
2011-09-21 23:40:00,10211,7.409903,3.884585,20.38846,21.12945,113.7532,82.87863,226.5113,11.7165,0.4279279,189.9543,36.20701,0.7499998,325.9639,-22.65406
2011-09-21 23:45:00,10212,7.881442,4.221399,20.11901,21.51117,84.24834,82.90108,226.4179,11.7165,0.5364864,299.717,31.99018,1.364864,325.7833,-11.9838
2011-09-21 23:50:00,10213,8.532615,3.502863,19.91692,20.34355,97.18199,82.92354,226.3352,11.7165,0.4360359,129.5611,19.91267,0.7094593,325.6509,-8.91893
2011-09-21 23:55:00,10214,8.577523,3.817223,20.0741,20.86,85.8875,82.85618,226.4682,11.7165,0.5846846,113.1506,18.66452,0.7635133,325.8409,-13.73515
2011-09-22 00:00:00,10215,9.812506,5.995285,22.74615,26.11429,39.00303,82.90108,226.4969,11.7165,0.6430179,45.78878,14.97044,1.141892,325.8824,-17.7892
2011-09-22 00:05:00,10216,9.902324,4.17649,18.72684,20.41091,37.4986,73.60502,226.3999,11.7165,1.517567,49.2902,37.28565,3.412161,325.4257,-15.63244
2011-09-22 00:10:00,10217,9.430784,4.445941,24.16077,26.02448,104.0754,61.38992,226.3388,11.7165,2.079279,65.3609,31.58368,3.270269,324.877,-10.15136
2011-09-22 00:15:00,10218,9.475693,4.198945,24.22814,25.77748,104.0081,61.32256,226.3388,11.7165,1.574324,4.139165,25.17855,2.337837,324.9437,30.71349
2011-09-22 00:20:00,10219,10.21658,4.468346,22.40911,24.40752,113.7072,61.32192,226.3365,11.7161,1.686261,2.97151,37.23641,4.31081,324.4522,-20.02703
2011-09-22 00:25:00,10220,6.421769,5.680771,23.35184,26.56271,95.47282,61.32104,226.333,11.71557,1.811936,31.64369,37.30889,4.027026,323.3869,-46.8
2011-09-22 00:30:00,10221,5.523476,6.601229,22.92467,27.12342,110.537,61.34203,226.3277,11.71567,1.08018,54.45491,44.17596,2.236486,323.2513,23.90269
2011-09-22 00:35:00,10222,5.478499,5.276416,20.72398,23.93474,94.07755,61.43101,226.325,11.71544,1.139189,5.675614,26.33062,2.04054,323.4725,-34.32973
2011-09-22 00:40:00,10223,5.837984,5.186826,20.47785,23.44175,102.7036,61.32129,226.3342,11.71587,1.097297,66.6767,41.53313,2.087837,323.7274,9.016205
2011-09-22 00:45:00,10224,6.152261,4.962227,21.37574,23.84562,101.4001,61.38788,226.3315,11.71585,0.9756754,135.9849,66.48711,1.912162,324.2513,-18.51893
2011-09-22 00:50:00,10225,7.028058,4.962307,21.64553,24.38491,121.7898,61.36644,226.3315,11.71605,1.225225,94.97836,46.95387,2.587837,324.6666,13.60539
2011-09-22 00:55:00,10226,5.433695,5.568407,20.56721,23.89029,144.1051,61.3199,226.322,11.71562,1.181306,31.61459,64.66801,2.182432,324.7572,-34.50811
2011-09-22 01:00:00,10227,5.388753,5.141767,18.56874,21.37538,126.4788,61.47669,226.3242,11.71556,0.9700449,63.19498,64.21758,1.858108,324.654,2.399986
2011-09-22 01:05:00,10228,5.29902,5.186754,17.67089,20.58984,168.199,61.36536,226.3168,11.71588,0.8092341,125.5604,31.03399,1.31081,324.6995,-0.5027161
2011-09-22 01:10:00,10229,4.737639,4.894813,17.06448,19.48944,174.0125,61.27498,226.3291,11.71561,0.9421167,149.819,33.58049,1.56081,325.032,-24.2919
2011-09-22 01:15:00,10230,4.041682,4.850019,16.43617,18.83873,121.7669,61.29884,226.3342,11.71599,1.796846,41.67723,53.14021,3.817567,325.3824,6.778366
2011-09-22 01:20:00,10231,4.041675,4.558111,12.03521,14.23568,113.167,61.27628,226.3336,11.71603,1.399099,323.3568,23.12399,3.777026,325.7135,-11.96758
2011-09-22 01:25:00,10232,4.625359,4.513091,10.77754,12.9555,97.55926,61.29724,226.3281,11.71558,1.060585,357.0881,52.49855,2.128378,325.8522,3.583771
2011-09-22 01:30:00,10233,4.288704,4.041711,10.21655,11.51888,165.306,61.29929,226.3251,11.71638,1.33018,353.2535,33.40993,2.418918,325.9162,-24.37298
2011-09-22 01:35:00,10234,5.074483,4.445786,9.834615,11.87788,178.3928,61.23058,226.2304,11.71621,1.196396,83.97439,26.8448,2.418918,325.8639,-11.17298
2011-09-22 01:40:00,10235,4.894723,4.266051,10.1936,11.81021,109.8846,61.27391,226.2171,11.71596,1.638738,90.33329,16.26142,3.013513,325.8157,-2.189201
2011-09-22 01:45:00,10236,5.119432,4.400922,10.26133,12.34952,76.52205,61.29852,226.3582,11.72127,1.334684,92.96151,12.43291,2.155405,325.7319,-14.51352
2011-09-22 01:50:00,10237,5.231829,4.558203,10.4412,12.37226,73.96414,61.29997,226.5539,11.72191,0.8409908,82.82943,38.10996,1.898648,325.6333,-15.25947
2011-09-22 01:55:00,10238,5.186931,4.33367,9.924777,11.78848,97.18198,61.25519,226.4682,11.72198,1.339865,108.3449,12.1706,1.729729,325.5973,-7.800011
2011-09-22 02:00:00,10239,4.895026,4.423487,10.03705,12.03548,103.312,61.3001,226.3712,11.72198,1.078378,113.3389,14.31101,1.594594,325.6103,-14.43244
2011-09-22 02:05:00,10240,4.715393,4.423487,9.879869,11.76603,75.828,56.31525,226.3388,11.72198,0.5772521,103.3951,43.24679,1.108108,325.6644,-11.96758
2011-09-22 02:10:00,10241,4.625575,4.064219,8.218256,9.790052,73.02122,49.82598,226.3388,11.72198,0.5644143,307.9742,66.15742,1.385135,325.6828,-13.00542
2011-09-22 02:15:00,10242,4.041722,4.131537,8.554976,10.08185,72.21214,49.78054,226.3365,11.72159,1.204955,144.2502,22.03141,2.121621,325.8387,23.0108
2011-09-22 02:20:00,10243,4.041692,4.647949,9.250988,11.45147,56.53879,49.78017,226.3348,11.72152,0.7934682,22.93552,67.79903,1.472973,325.8311,-10.13515
2011-09-22 02:25:00,10244,4.041749,4.648011,9.722651,11.67616,71.3144,49.78088,226.3272,11.72707,0.6869367,119.9598,21.09779,1.445946,325.8409,-9.648659
2011-09-22 02:30:00,10245,4.041651,4.602991,10.80019,12.97819,94.35014,49.80213,226.2285,11.7269,0.8358106,112.6024,20.78787,1.439189,325.8725,0.6972847
2011-09-22 02:35:00,10246,3.817114,5.074519,11.00228,13.83144,58.85095,49.8246,226.3183,11.72689,0.8441442,124.1473,16.28214,1.506756,325.9328,-1.410824
2011-09-22 02:40:00,10247,3.772298,4.872551,11.31689,13.76439,66.30714,49.78086,226.5462,11.72735,1.181531,269.7906,99.49286,2.459459,326.1225,-21.12974
2011-09-22 02:45:00,10248,4.041764,4.423486,7.477263,9.340964,94.33028,49.75861,226.4322,11.72746,2.764414,296.0017,14.84485,5.391891,326.5648,-14.23785
2011-09-22 02:50:00,10249,3.929494,4.041765,6.893455,8.105985,129.561,49.82598,226.3388,11.72747,3.349998,308.0247,8.735209,5.648647,326.6684,-19.88109
2011-09-22 02:55:00,10250,4.041765,4.378579,6.444369,8.263164,150.1291,49.75861,226.364,11.72747,3.228378,310.1814,12.72825,5.729728,326.7554,-0.5027161
2011-09-22 03:00:00,10251,4.625575,4.064219,6.399461,7.993713,90.9397,49.82598,226.5544,11.72747,4.033782,306.4005,11.70119,6.554052,326.8455,-17.25406
2011-09-22 03:05:00,10252,5.680925,4.468396,6.174918,8.128438,84.45043,47.40092,226.4574,11.73295,5.590989,305.9778,7.586294,7.445944,326.8824,-5.400013
2011-09-22 03:10:00,10253,6.040193,4.041765,6.534186,7.701807,117.5255,44.34715,226.3532,11.73295,4.972296,306.6707,10.19522,7.479728,326.8896,-10.13515
2011-09-22 03:15:00,10254,6.287175,4.356115,6.399444,8.038601,60.0202,44.25723,226.3383,11.73295,3.762837,310.1286,8.406014,6.675674,326.9207,-23.95136
2011-09-22 03:20:00,10255,5.860396,4.333553,8.285398,10.28377,13.2029,44.21123,226.4406,11.73773,4.317116,313.0214,7.759376,7.432431,326.9076,-20.90271
2011-09-22 03:25:00,10256,7.858969,4.198935,8.150873,10.12684,58.4483,44.1674,226.5036,11.73837,4.23626,313.2939,10.22255,6.824323,326.881,-17.74055
2011-09-22 03:30:00,10257,8.757156,5.186931,8.061075,10.95767,110.6321,44.25732,226.3496,11.73844,4.273422,310.2598,11.36892,6.743241,326.8473,-22.02163
2011-09-22 03:35:00,10258,7.836533,4.401033,8.734702,10.71068,98.91097,44.1226,226.4646,11.73844,4.107656,318.0206,9.408965,6.216215,326.8175,-22.67028
2011-09-22 03:40:00,10259,9.116425,4.535758,9.318513,11.3394,89.70473,44.36959,226.4718,11.73844,5.159008,314.5244,7.11117,7.540539,326.8207,-21.00001
2011-09-22 03:45:00,10260,9.40833,4.895026,11.27203,13.78691,88.13293,44.25732,226.3352,11.73844,4.75653,312.2618,10.7625,7.93243,326.854,-6.275688
2011-09-22 03:50:00,10261,8.644886,5.209386,11.42921,14.34827,62.333,44.25732,226.5185,11.73844,4.620495,313.7792,11.07403,6.324323,326.8279,-24.30812
2011-09-22 03:55:00,10262,10.17177,5.838105,11.72112,15.29134,59.30167,44.18996,226.4143,11.74393,4.831531,317.148,14.57687,7.135133,326.8166,-10.54055
2011-09-22 04:00:00,10263,9.430784,4.962389,10.71068,13.31537,60.60402,44.18996,226.3963,11.74393,4.444593,314.5398,11.14891,6.749998,326.7401,-2.091904
2011-09-22 04:05:00,10264,9.520601,5.07466,10.23914,12.86628,18.9963,50.23016,226.5328,11.74393,4.507206,314.3265,8.771886,6.682431,326.6423,-7.945957
2011-09-22 04:10:00,10265,10.10441,4.737846,10.19423,12.46211,28.60671,57.99932,226.4143,11.74393,4.087161,314.2585,12.54914,6.35135,326.5878,-18.68109
2011-09-22 04:15:00,10266,10.03705,5.142023,10.68822,13.58482,60.24475,57.97687,226.3388,11.74393,4.122522,20.58952,19.71318,6.405404,326.6423,-24.37298
2011-09-22 04:20:00,10267,8.555069,5.97283,11.94566,15.6057,58.42596,57.93196,226.5077,11.74393,4.957881,356.6219,36.93296,6.810809,326.5946,-25.3946
2011-09-22 04:25:00,10268,9.879869,5.433928,11.78848,14.86471,49.26462,57.93196,226.4538,11.74393,4.677701,315.7258,8.212145,7.054052,326.5712,-13.71893
2011-09-22 04:30:00,10269,10.19423,5.546199,11.45167,14.68508,13.04592,57.95442,226.3568,11.74393,4.62027,313.2646,9.070553,6.594593,326.5855,-20.82163
2011-09-22 04:35:00,10270,9.767598,5.097115,11.31694,14.05636,19.42292,57.93196,226.5508,11.74393,4.289638,311.8564,9.025517,6.554052,326.6085,2.789177
2011-09-22 04:40:00,10271,11.56394,5.658471,10.86786,14.21354,50.83642,57.95442,226.3999,11.74393,4.949323,312.1597,8.616564,6.85135,326.6572,-15.14595
2011-09-22 04:45:00,10272,10.8454,5.119569,10.91277,13.742,45.11059,57.95442,226.4394,11.74393,4.369819,313.6141,11.3113,6.959458,326.6811,-8.610821
2011-09-22 04:50:00,10273,11.90075,4.782755,10.89031,13.40519,7.814079,57.97687,226.5149,11.74393,4.049774,315.3384,9.762904,6.499999,326.7049,-14.51352
2011-09-22 04:55:00,10274,12.55177,5.635947,11.40662,14.77471,32.42355,57.93126,226.3577,11.74361,4.145945,317.9995,8.358664,7.39189,326.7225,-19.78379
2011-09-22 05:00:00,10275,11.65372,6.197355,12.21507,15.98738,43.02221,57.9767,226.5429,11.74386,4.638964,312.0404,5.725303,7.66216,326.754,-25.97839
2011-09-22 05:05:00,10276,13.47255,7.073088,11.85584,16.52633,47.91736,49.21971,226.4286,11.74392,4.134684,311.0467,8.09903,6.094593,326.7581,-13.32974
2011-09-22 05:10:00,10277,13.71942,6.75865,12.05782,16.54861,69.7198,37.7677,226.3368,11.74393,4.095269,312.8092,11.49648,6.189188,326.7707,36.08106
2011-09-22 05:15:00,10278,12.48449,6.242248,12.37222,16.23433,55.50652,37.74537,226.5208,11.74925,4.956756,314.3723,5.022974,7.743241,326.7576,-10.15136
2011-09-22 05:20:00,10279,14.43808,5.950373,11.74357,15.17907,10.89031,37.74558,226.4645,11.74393,4.172071,317.6113,9.92266,6.35135,326.7882,-19.78379
2011-09-22 05:25:00,10280,13.76445,5.703379,11.74357,15.13416,27.731,37.72314,226.4179,11.74941,3.889413,316.2901,7.486802,6.540539,326.8036,-16.05406
2011-09-22 05:30:00,10281,14.7749,6.466824,12.70911,16.68351,59.81812,37.72314,226.5185,11.74393,3.792792,315.3021,10.20942,6.027026,326.8031,-11.90271
2011-09-22 05:35:00,10282,15.38116,6.758729,12.1702,16.36915,55.88862,37.72314,226.364,11.74393,4.43581,317.2234,8.602083,7.68243,326.7874,-16.44325
2011-09-22 05:40:00,10283,14.25845,6.579095,12.86628,17.11014,68.75491,37.7905,226.5472,11.74941,4.569143,317.3031,7.449334,6.932431,326.7738,-23.46487
2011-09-22 05:45:00,10284,15.69547,7.073061,11.99053,16.66099,52.29588,37.72301,226.3812,11.74901,4.611259,312.1891,11.29062,7.108106,326.7648,-15.63244
2011-09-22 05:50:00,10285,14.55,10.80025,12.68634,21.06159,28.40402,37.74466,226.4842,11.74885,4.198422,313.4793,6.662259,6.939188,326.7824,-27.63244
2011-09-22 05:55:00,10286,16.00982,7.364972,12.43961,17.33462,58.62786,37.76792,226.4315,11.74929,3.218693,314.7554,8.145988,5.472971,326.8031,-18.03244
2011-09-22 06:00:00,10287,14.90962,7.926348,12.50701,18.03076,76.09743,37.72313,226.4286,11.7494,4.136711,315.7427,7.127077,6.432431,326.7784,-18.35677
2011-09-22 06:05:00,10288,15.67307,10.32895,12.21511,20.09655,52.81239,39.74402,226.5077,11.74941,3.817567,324.1678,27.87068,6.081079,326.8126,-3.972984
2011-09-22 06:10:00,10289,15.49343,7.02818,10.8454,15.49343,23.66678,42.34871,226.3604,11.74941,3.55608,316.1461,9.264911,5.945944,326.7919,-19.37839
2011-09-22 06:15:00,10290,14.55014,8.801946,12.19249,18.54696,37.09406,42.25829,226.4578,11.74901,3.560134,311.4543,9.965773,5.297296,326.7936,-16.44325
2011-09-22 06:20:00,10291,15.47096,10.44121,13.2929,21.37642,80.9699,42.30375,226.4787,11.74937,4.159008,315.6215,8.61556,7.270268,326.768,-21.40541
2011-09-22 06:25:00,10292,14.90952,10.59832,12.79883,20.94966,45.17786,42.3484,226.3874,11.74901,3.615089,312.3336,10.48057,5.33108,326.8189,-16.28109
2011-09-22 06:30:00,10293,15.02178,8.98163,11.85575,18.41234,26.27134,42.30347,226.5239,11.74387,3.933332,312.8224,10.52461,6.290539,326.8779,-4.42704
2011-09-22 06:35:00,10294,16.34668,8.038617,11.3843,16.9754,62.82695,42.28133,226.3818,11.74939,3.721395,310.1114,10.2512,5.986485,326.9153,-11.41623
2011-09-22 06:40:00,10295,15.69552,7.117997,11.65376,16.3916,65.88077,42.30381,226.54,11.74941,4.465088,310.392,7.250055,6.810809,326.9644,-0.3405533
2011-09-22 06:45:00,10296,17.58168,8.9817,10.77804,17.26732,69.00191,42.32626,226.4214,11.74941,3.719144,306.0299,12.18459,6.067566,326.9982,-13.71893
2011-09-22 06:50:00,10297,16.05479,7.656899,10.28405,15.56079,21.91535,42.37117,226.5041,11.74393,3.451576,308.4416,14.3683,6.324323,327.0139,17.27026
2011-09-22 06:55:00,10298,16.99787,7.634445,9.924778,15.04435,28.06781,42.30381,226.4897,11.74941,3.404504,306.9306,12.53155,5.540539,327.0549,-11.96758
2011-09-22 07:00:00,10299,15.94252,8.420343,9.879869,16.00988,28.13517,42.28135,226.4574,11.74941,3.289639,306.3605,14.38515,6.797296,327.1292,7.491875
2011-09-22 07:05:00,10300,17.11014,7.185359,9.700235,14.50545,16.14461,45.17795,226.5257,11.74941,3.466891,310.9114,12.25519,5.527026,327.1234,-9.583794
2011-09-22 07:10:00,10301,17.82867,7.050634,9.385876,14.16863,36.37588,48.74817,226.3748,11.74941,3.103828,306.2352,10.79249,5.628377,327.1531,-19.07028
2011-09-22 07:15:00,10302,15.58325,8.442798,8.308072,14.32581,72.95386,48.86045,226.5364,11.74941,4.279503,307.4107,11.33014,6.972971,327.1527,-15.30812
2011-09-22 07:20:00,10303,16.84069,6.489278,7.499719,11.65375,40.88919,48.86045,226.4466,11.74941,3.579278,302.4217,13.77448,5.804053,327.213,-13.00542
2011-09-22 07:25:00,10304,14.43808,5.725833,6.332098,9.430784,25.64275,48.81554,226.4825,11.74941,4.693467,296.5379,8.2903,6.405404,327.1112,-20.83784
2011-09-22 07:30:00,10305,14.01145,5.186931,6.264735,8.9817,24.78949,48.70327,226.4897,11.74941,4.15563,298.0128,10.9443,7.081079,327.1495,-3.324337
2011-09-22 07:35:00,10306,12.21511,5.97283,6.219827,9.767598,15.53834,48.79308,226.4358,11.74941,3.7009,306.0195,19.33158,5.783782,327.2441,17.27026
2011-09-22 07:40:00,10307,12.32738,5.209386,5.97283,8.644886,51.01606,48.90535,226.5041,11.74941,3.943692,304.408,9.907922,5.898647,327.3117,-19.3946
2011-09-22 07:45:00,10308,11.74341,5.905394,5.860483,9.183673,25.26065,48.85979,226.3861,11.7545,3.969593,305.8354,8.84606,6.648647,327.3504,-11.23785
2011-09-22 07:50:00,10309,11.4741,5.052194,5.950363,8.420324,0.449084,48.81543,226.5144,11.74937,4.217792,296.5634,11.47964,6.020269,327.4162,-12.94055
2011-09-22 07:55:00,10310,11.04743,5.141991,6.062607,8.824466,6.264589,48.83767,226.3805,11.7545,4.215539,298.8509,8.851028,5.756755,327.3959,3.583771
2011-09-22 08:00:00,10311,10.28397,5.254251,5.905419,8.622361,23.71151,48.90496,226.5095,11.75464,4.040989,291.9927,13.53718,5.655404,327.4527,-24.30812
2011-09-22 08:05:00,10312,10.73274,7.050422,6.376777,11.1145,23.8232,38.44057,226.3558,11.75398,3.351801,289.3903,13.99261,6.087836,327.6883,-12.85947
2011-09-22 08:10:00,10313,10.82254,5.635803,5.725609,9.026259,8.711838,24.49664,226.5135,11.74872,3.68063,287.6506,13.39588,5.533782,327.7797,-14.75677
2011-09-22 08:15:00,10314,10.59816,6.578934,6.781022,11.11458,10.7552,24.63173,226.3659,11.75435,3.878377,284.6272,10.0999,5.581079,327.7423,-11.57839
2011-09-22 08:20:00,10315,9.09387,6.152387,6.870924,10.77791,33.68095,24.47485,226.516,11.75455,3.971845,283.4522,9.76509,5.385134,327.6955,-8.594604
2011-09-22 08:25:00,10316,9.116122,6.601308,7.903624,12.25958,23.68835,24.47431,226.3565,11.75416,3.883108,284.0158,9.724383,4.959458,327.8342,-20.65947
2011-09-22 08:30:00,10317,8.667225,6.511637,8.667216,12.88855,26.89973,24.34007,226.4651,11.75452,3.207657,273.6436,9.778226,4.432431,327.9419,-19.47569
2011-09-22 08:35:00,10318,8.622121,7.634162,9.048709,14.37017,0.4715226,24.45175,226.3622,11.75385,3.095044,267.4261,12.1554,4.337837,328.177,-17.33514
2011-09-22 08:40:00,10319,8.914058,7.589299,9.093678,14.32536,17.35663,24.47435,226.4216,11.75422,3.443692,270.3442,9.291329,4.966215,328.1342,-14.07568
2011-09-22 08:45:00,10320,9.385706,8.375295,9.610246,15.58298,57.70646,24.49714,226.3632,11.75427,3.566441,274.072,17.26883,5.945944,328.1738,-17.80541
2011-09-22 08:50:00,10321,10.64282,9.250714,9.385438,16.1663,43.44692,24.42909,226.3284,11.75933,4.080405,273.9485,7.930007,5.297296,328.2171,-17.72433
2011-09-22 08:55:00,10322,10.21619,7.162547,8.307657,13.17998,54.80828,24.51884,226.3819,11.75446,3.454729,280.256,12.58355,5.594593,328.4283,-2.221634
2011-09-22 09:00:00,10323,12.19251,9.295939,8.846865,15.78514,60.19922,24.60956,226.2856,11.75965,3.842341,266.8227,11.31447,6.12162,328.5058,-10.05407
2011-09-22 09:05:00,10324,12.03523,8.420166,8.644701,14.8644,59.12102,31.48027,226.3879,11.7598,4.307432,267.3164,12.19313,6.810809,328.6671,-14.52974
2011-09-22 09:10:00,10325,13.15748,7.140084,8.374961,13.17994,119.5166,40.41535,226.2935,11.75905,4.009233,273.7748,10.87839,6.385134,328.5594,-14.14055
2011-09-22 09:15:00,10326,13.44908,7.409348,8.127838,13.17967,132.3585,40.41461,226.3254,11.75903,3.803602,277.05,11.52839,6.189188,328.6788,-16.05406
2011-09-22 09:20:00,10327,14.23486,9.677009,8.734012,16.03106,74.40766,40.41436,226.3099,11.75891,4.394143,259.1327,11.06042,6.675674,328.9387,-21.85947
2011-09-22 09:25:00,10328,18.70264,9.968756,8.554267,16.27781,91.04362,40.41385,226.2382,11.75374,3.992792,258.356,12.30562,6.263512,329.0328,-14.52974
2011-09-22 09:30:00,10329,16.00807,7.117201,7.251905,11.92187,56.84747,40.41301,226.2952,11.75867,4.600675,255.7754,10.21558,6.85135,329.145,-20.91893
2011-09-22 09:35:00,10330,15.76087,7.633469,7.678372,12.9769,42.23082,40.34505,226.2162,11.75854,4.320269,263.5791,14.75252,6.081079,329.1797,-29.33514
2011-09-22 09:40:00,10331,15.10959,6.218965,6.623082,10.50713,67.01652,40.41199,226.1849,11.75851,4.539188,249.4563,10.25319,6.540539,329.4756,-13.75136
2011-09-22 09:45:00,10332,13.08867,5.769789,5.590185,9.025117,65.86992,40.27628,226.2297,11.75841,4.02162,241.7636,12.45978,6.175674,329.6599,2.221607
2011-09-22 09:50:00,10333,12.88657,5.18606,5.477916,8.306676,44.31724,40.41085,226.1176,11.7584,4.426125,249.5283,13.15411,6.108107,329.6202,-2.221634
2011-09-22 09:55:00,10334,12.10103,5.343315,5.500471,8.41909,43.91393,40.36671,226.1397,11.7584,5.824097,251.9729,13.10114,8.743241,329.9725,-29.64325
2011-09-22 10:00:00,10335,11.29272,4.692202,5.051413,7.341387,47.39338,40.41131,226.1596,11.75843,5.174773,254.6535,12.81871,7.601349,330.0193,-11.0919
2011-09-22 10:05:00,10336,11.1579,4.490098,4.467648,6.690247,79.67679,43.91316,226.071,11.7584,5.819143,250.7017,11.06244,8.716214,330.1865,-15.25947
2011-09-22 10:10:00,10337,10.39452,4.714574,4.939076,7.386164,62.34471,48.35807,226.0949,11.7584,5.310585,258.8456,11.86207,8.527025,330.427,-15.8919
2011-09-22 10:15:00,10338,9.765753,4.916549,4.736951,7.318699,67.57461,48.46955,226.1126,11.7579,4.838287,242.3267,11.30176,7.243241,330.8878,-12.71352
2011-09-22 10:20:00,10339,10.19236,4.287974,4.377776,6.106438,99.85819,48.49227,225.9992,11.75818,4.36036,246.5092,10.3569,8.824322,330.6563,-16.05406
2011-09-22 10:25:00,10340,8.665811,4.355356,4.512508,6.353435,43.91276,48.49261,225.9971,11.75829,4.381304,246.6067,12.74348,7.567565,330.5689,-21.71352
2011-09-22 10:30:00,10341,6.824857,4.175734,4.983942,6.375848,58.10125,48.49244,226.0179,11.75829,5.386035,253.4294,11.51981,8.310809,330.3203,-12.00001
2011-09-22 10:35:00,10342,7.184011,4.534903,5.522704,7.430953,86.8595,48.46958,225.9007,11.76312,3.943242,254.6468,14.19491,5.905404,330.6959,-27.27568
2011-09-22 10:40:00,10343,7.902113,4.69188,5.028618,7.340881,48.75966,48.44539,225.9648,11.75759,4.343242,246.3196,14.72561,6.837836,331.1567,-13.42704
2011-09-22 10:45:00,10344,6.868922,5.073127,5.162916,7.879061,44.55817,48.41912,225.9037,11.7567,5.113963,250.3557,10.97702,7.878376,331.1964,-30.22703
2011-09-22 10:50:00,10345,6.846489,4.130341,4.556841,6.015929,22.98632,48.41927,225.8254,11.7624,3.939864,245.2553,13.53339,6.756755,331.3207,-12.22704
2011-09-22 10:55:00,10346,5.948707,4.040627,4.691606,6.060931,11.8524,48.44263,225.9592,11.76744,4.372747,242.0626,11.13571,6.594593,331.0072,-19.80001
2011-09-22 11:00:00,10347,6.285656,4.310167,4.983623,6.801979,36.72479,48.46692,225.9317,11.76782,4.577026,252.3994,10.0188,7.094593,331.2365,-16.63785
2011-09-22 11:05:00,10348,5.454796,4.242622,5.118072,7.003682,113.8323,49.65438,225.9174,11.76757,4.835134,245.2782,11.82534,8.972971,331.0617,-27.42163
2011-09-22 11:10:00,10349,6.465089,4.197818,5.230437,6.891606,89.90547,51.18192,225.8111,11.76767,4.360584,245.3029,11.6957,7.094593,331.8261,-16.13514
2011-09-22 11:15:00,10350,4.826293,4.040621,4.601813,5.769101,66.89495,51.15875,225.9838,11.76757,5.034459,249.0443,9.819464,7.39189,331.3009,-20.20541
2011-09-22 11:20:00,10351,5.297739,4.265119,4.736526,6.397668,95.1121,51.15907,225.8091,11.7676,5.045268,249.0762,12.70617,7.520268,331.2964,-22.94595
2011-09-22 11:25:00,10352,4.713927,4.579242,5.185319,7.272914,103.3696,51.17979,225.9311,11.76752,4.487161,249.9061,11.75189,6.358107,331.5288,-26.62703
2011-09-22 11:30:00,10353,5.342946,4.602112,4.893951,7.138882,79.76254,51.18452,226.0738,11.76819,4.870944,241.2533,11.52287,7.283782,332.1446,-24.3892
2011-09-22 11:35:00,10354,4.714569,4.445162,4.422712,6.151384,82.10086,51.14184,226.0838,11.76922,6.306979,225.1169,11.92606,10.29729,332.0757,-20.14055
2011-09-22 11:40:00,10355,4.714595,4.175785,4.175785,5.702415,99.16367,51.18704,226.0851,11.76935,5.968016,240.6362,12.22574,10.14865,331.9121,-7.394604
2011-09-22 11:45:00,10356,5.141156,4.490093,4.692147,6.622887,124.9817,51.18706,226.0816,11.76937,4.254053,235.7374,10.50814,5.905404,332.4716,-16.41082
2011-09-22 11:50:00,10357,4.894091,5.477782,4.938985,7.969724,127.1566,51.16341,225.9794,11.76905,6.534459,220.8009,8.161491,9.959457,332.4486,-20.36758
2011-09-22 11:55:00,10358,4.310393,4.938988,4.534892,6.959484,78.01363,51.18592,225.9722,11.76898,6.311484,225.7782,10.78948,8.256755,332.1896,-16.05406
2011-09-22 12:00:00,10359,4.242994,4.489946,4.781793,6.77982,114.112,51.16291,225.9838,11.76851,6.287611,230.5184,13.69262,9.054051,332.6058,-26.95136
2011-09-22 12:05:00,10360,4.108188,5.185758,4.781674,7.251093,57.04368,51.04929,225.9924,11.76868,5.818917,225.4453,13.91012,8.581079,332.8135,8.529716
2011-09-22 12:10:00,10361,4.040854,5.410292,5.028635,8.126658,43.71001,50.89231,226.0219,11.77355,6.003603,230.2662,14.73371,9.094592,332.9815,9.972961
2011-09-22 12:15:00,10362,4.669612,8.149353,5.634965,11.38216,167.3204,50.69226,226.0561,11.7744,5.024324,227.9697,11.26101,7.689187,333.0747,-12.3892
2011-09-22 12:20:00,10363,4.377684,4.332779,4.242985,5.65731,248.3369,50.82598,225.9692,11.77402,5.673873,238.1118,13.05902,8.452701,332.7973,-24.87568
2011-09-22 12:25:00,10364,4.400026,4.040842,4.287781,5.657176,444.268,50.8248,225.8627,11.77387,5.62635,242.733,9.298658,10.18919,333.0594,-19.5892
2011-09-22 12:30:00,10365,4.04062,5.993568,5.050761,8.48526,429.6548,50.86692,225.8436,11.77305,6.215539,225.5235,10.29824,11.80405,333.1711,-16.96217
2011-09-22 12:35:00,10366,3.838605,10.30361,7.026215,15.04013,341.1866,50.82222,225.8444,11.77349,5.352026,225.6072,9.866357,8.898646,333.3166,-17.96758
